Date,Rainfall,Flow,Level,Soil_Moisture,Tmax,Humidity,Reservoir_Level,DOY,Flood_Event,Drought_Event,Basin_Alteration,Flow_lag1,Rainfall_lag1,Flow_lag3,Rainfall_lag3,Flow_lag7,Rainfall_lag7,Flow_lag14,Rainfall_lag14,Flow_mean_7d,Rainfall_mean_7d,Flow_mean_14d,Rainfall_mean_14d,Flow_mean_30d,Rainfall_mean_30d,DOY_sin,DOY_cos,Flow_std_7d,Flow_change
2000-02-09,0.49930958982687557,112.10520551548419,858.7907919232678,0.36166038059132494,28.009155366933214,65.040983734404,75.4932197836,39,0,0,0,130.62240156112193,5.168785910357821,142.63817322105388,0.0,89.92543216614641,0.0,51.179915454691766,9.764605896967739,114.51088411260743,8.381161756179731,107.01587623725206,5.010351424471357,109.51135150302886,4.8526886067031905,0.6220467484408675,0.7829801036770628,17.85630369122301,-18.517196045637746
2000-02-10,0.0,141.91401618932883,870.7595663057531,0.3124817669041843,21.32650615400148,89.05221673564712,89.4071247782942,40,0,0,0,112.10520551548419,0.49930958982687557,117.46752841464306,0.0,96.78606551351506,20.23916531318518,130.41719034292814,0.0,120.95773420915225,5.489852425724706,107.83707808342352,5.010351424471357,108.06771348954486,4.847840723343521,0.6354323008901774,0.7721565844991642,18.524374974392394,29.808810673844647
2000-02-11,1.163162875616516,68.92600936381918,836.1158493302931,0.3833885465488954,27.249420940130193,62.124303826598826,76.17077551185149,41,0,1,1,141.91401618932883,0.0,130.62240156112193,5.168785910357821,91.8294725290523,23.305973288276135,117.9291377922628,2.961400694017616,117.68581089983323,2.32659379534476,104.33685462424899,4.881905866014135,106.04335614225589,3.9593841972270294,0.6486295610349814,0.7611042586607747,25.307512705495803,-72.98800682550966
2000-02-12,0.0,84.20207796352545,841.6503360116743,0.3641746442501057,24.33712231270366,68.94076086302337,83.62330993566648,42,0,0,0,68.92600936381918,1.163162875616516,112.10520551548419,0.49930958982687557,110.1273420333816,9.454898191612108,101.73194881575623,4.232905849729414,113.98220174699664,0.9758940536858874,103.0847209919468,4.57955544817632,105.13517274866845,3.496310265775938,0.6616346182422783,0.7498264012045686,28.316173442278032,15.276068599706278
2000-02-13,14.751324870681959,36.0977347939091,821.3821939154095,0.4347631435499024,24.160852118902884,73.0946231802979,70.41416929252462,43,0,1,0,84.20207796352545,0.0,141.91401618932883,0.0,142.63817322105388,0.0,62.57663128768374,0.0,98.7621391145474,3.0832261780690247,101.19337124239145,5.633221510367889,103.49786005692661,3.9438295331192066,0.6744436188329455,0.7383263540031065,37.49246016684309,-48.10434316961636
2000-02-14,0.0,91.37555658982066,844.3311090362394,0.37848372497826355,26.267204648706716,64.54562011704542,72.30696587113891,44,0,0,1,36.0977347939091,14.751324870681959,68.92600936381918,1.163162875616516,117.46752841464306,0.0,98.35381871309991,4.2824811055938445,95.0347145681442,3.0832261780690247,100.69492394787152,5.327330002825471,101.08179547692698,3.9158202596239438,0.6870527672236669,0.7266075247685656,36.609474120907684,55.277821795911564
2000-02-15,4.1082734390839235,66.12712928948496,831.8352775822481,0.32438186159464627,22.848323827445945,79.77049862436388,74.29065396826893,45,0,1,0,91.37555658982066,0.0,84.20207796352545,0.0,130.62240156112193,5.168785910357821,95.71191941539948,0.0,85.82110424362463,2.9317243964584674,98.58172465316332,5.6207781056171795,99.1119101245128,4.030178438548051,0.6994583270516471,0.7146733860429609,34.1966184661208,-25.248427300335706
2000-02-16,0.0,152.14643677577632,879.12225275012,0.3381070676434422,24.279337704124934,77.01082577764267,93.43292458159601,46,0,0,1,66.12712928948496,4.1082734390839235,36.0977347939091,14.751324870681959,112.10520551548419,0.49930958982687557,89.92543216614641,0.0,91.54128013795207,2.8603944550546285,103.02608212527976,5.6207781056171795,100.18147828960822,3.9707217827828876,0.7116566222817746,0.7025274741691571,41.82424567381425,86.01930748629137
2000-02-17,1.1786817925914779,61.036673726216605,829.6284440813178,0.38123469867556314,24.297267931320842,77.3486145288969,62.83616475175767,47,0,1,1,152.14643677577632,0.0,91.37555658982066,0.0,141.91401618932883,0.0,96.78606551351506,20.23916531318518,79.98737407179318,3.028777568281982,100.47255414047272,4.259314997003344,98.90340051907792,3.854630501405713,0.7236440382959124,0.6901733882429719,36.41033373104235,-91.10976304955972
2000-02-18,1.585892104154647,52.76753143986591,829.5859143322617,0.34681827503392726,25.63721172534141,70.64132817799774,70.3353389392831,48,0,1,0,61.036673726216605,1.1786817925914779,66.12712928948496,4.1082734390839235,68.92600936381918,1.163162875616516,91.8294725290523,23.305973288276135,77.679020082657,3.089167458073144,97.68241549124512,2.707880626708952,98.00333358570879,3.8052946601313824,0.7354170229639855,0.6776147890466889,37.71723958431836,-8.269142286350693
2000-02-19,0.0,66.62861393866233,835.0979881285208,0.39723654847799783,24.556466496168028,72.55971214487242,71.64781006804135,49,0,1,0,52.76753143986591,1.585892104154647,152.14643677577632,0.0,84.20207796352545,0.0,110.1273420333816,9.454898191612108,75.16852522196226,3.089167458073144,94.57536348447945,2.032530755879516,95.75256205756502,3.767610549467185,0.7469720876965552,0.6648553979642865,37.79546725882238,13.861082498796414
2000-02-20,23.112293208404704,39.28612978971041,819.3337654817335,0.4476685246655679,29.451960379555278,60.616252307588404,64.58376058921336,50,0,1,0,66.62861393866233,0.0,61.036673726216605,1.1786817925914779,36.0977347939091,14.751324870681959,142.63817322105388,0.0,75.62401022136247,4.28359150631925,87.19307466795492,3.683408842194137,93.60490044774646,4.34514635091342,0.7583058084785624,0.6518989958787126,37.261578610026646,-27.342484148951918
2000-02-21,7.071252057203306,94.65316455102372,843.6999953314776,0.3242193450349443,29.92895950032493,45.398161960761605,81.4245181689681,51,0,0,1,39.28612978971041,23.112293208404704,52.76753143986591,1.585892104154647,91.37555658982066,0.0,117.46752841464306,0.0,76.09223993010575,5.293770371634009,85.56347724912497,4.188498274851517,92.98240602972581,4.580854752820197,0.7694148268839378,0.6387494220515272,37.512251934424704,55.36703476131331
2000-02-22,17.541902615321444,34.20407537981751,817.0634010813651,0.44423522793733194,22.37633995652637,78.9238338920906,61.09240744317388,52,0,1,1,94.65316455102372,7.071252057203306,66.62861393866233,0.0,66.12712928948496,4.1082734390839235,130.62240156112193,5.168785910357821,71.53180365729611,7.212860253953655,78.67645395046036,5.072292325206061,91.45001580315811,5.1433540099574095,0.7802958510707755,0.6254105729852463,40.72825824386595,-60.44908917120621
2000-02-23,13.09063631376311,133.71698631212263,867.0617532631281,0.3520470578112402,27.594544715867116,62.47875613825091,88.82779482244277,53,0,0,1,34.20407537981751,17.541902615321444,39.28612978971041,23.112293208404704,152.14643677577632,0.0,112.10520551548419,0.49930958982687557,68.8990250196313,9.082951155919814,80.22015257879168,5.971672805487221,92.2243317932625,5.532970321280246,0.7909456567567772,0.6118864012687243,34.814995148107684,99.51291093230512
2000-02-24,2.3385517727536476,51.37247611432156,828.0206735237696,0.3215494119906582,28.308944901503036,61.13856727534867,73.07195086890879,54,0,1,1,133.71698631212263,13.09063631376311,94.65316455102372,7.071252057203306,61.036673726216605,1.1786817925914779,141.91401618932883,0.0,67.51842536078915,9.248646867371551,73.75289971629117,6.138712217826766,90.79522649978752,5.528383229638049,0.8013610881746766,0.5981809144059164,35.36600129059867,-82.34451019780107
2000-02-25,15.426725621174358,112.60501338266636,859.4794010438134,0.4229049646706004,27.76342815753563,61.27159779612196,87.93981922783814,55,0,0,1,51.37247611432156,2.3385517727536476,34.20407537981751,17.541902615321444,52.76753143986591,1.585892104154647,68.92600936381918,1.163162875616516,76.0666370669035,11.225908798374366,76.87282857478024,7.157538128223756,92.84272976405333,5.71712055377827,0.811539059007361,0.5842981736283684,38.314993514506504,61.2325372683448
2000-02-26,0.0,140.6781752316209,868.969113257523,0.386496855943048,25.447166072204453,70.81777925069473,82.51853873236116,56,0,0,0,112.60501338266636,15.426725621174358,133.71698631212263,13.09063631376311,66.62861393866233,0.0,84.20207796352545,0.0,86.64514582304045,11.225908798374366,80.90683552250137,7.157538128223756,93.18476259367644,5.71712055377827,0.8214765533024142,0.5702422926917871,44.92674225710099,28.073161848954555
2000-02-27,0.0,88.09336620904821,845.6490466325006,0.3536349627899556,26.361207351448375,63.04336333798479,70.0925021500369,57,0,0,1,140.6781752316209,0.0,51.37247611432156,2.3385517727536476,39.28612978971041,23.112293208404704,36.0977347939091,14.751324870681959,93.61760816866013,7.924152625745124,84.62080919501128,6.103872066032187,92.19023687423595,5.618407197311016,0.8311706263658079,0.5560174366570446,39.85261878373354,-52.5848090225727
2000-02-28,0.0,96.30319255453188,849.6824005892927,0.3289049732945779,25.438899210069565,74.33091951705946,80.65515654760144,58,0,0,0,88.09336620904821,0.0,112.60501338266636,15.426725621174358,94.65316455102372,7.071252057203306,91.37555658982066,0.0,93.85332645487559,6.913973760430366,84.97278319249067,6.103872066032187,92.00927833219514,5.477310335653369,0.8406184056344782,0.5416278206559814,39.86464262189603,8.209826345483663
2000-02-29,0.0,74.37662474100408,839.3351377753229,0.33513155452531757,26.180989629163566,68.82527999957667,73.4439687788623,59,0,1,0,96.30319255453188,0.0,140.6781752316209,0.0,34.20407537981751,17.541902615321444,66.12712928948496,4.1082734390839235,99.59226207790223,4.407987672527303,85.56203286759917,5.810423963240479,92.40261144730582,5.477310335653369,0.8498170915275278,0.5270777086423722,31.952828433666696,-21.926567813527797
2000-03-01,0.0,75.37769979239711,838.6862297204697,0.3342889329596056,24.68765042984676,71.69047799987902,89.58879127094804,60,0,1,0,74.37662474100408,0.0,88.09336620904821,0.0,133.71698631212263,13.09063631376311,152.14643677577632,0.0,91.25807828937,2.5378967705611437,80.07855165450066,5.810423963240479,91.63674081661571,5.334560965466907,0.8587639582758029,0.5123714121284237,29.044613258852387,1.0010750513930304
2000-03-02,0.0,84.50885607389185,838.3694326550224,0.3326678103809512,26.96403376119177,60.62031586324409,79.19426359599302,61,0,0,0,75.37769979239711,0.0,96.30319255453188,0.0,51.37247611432156,2.3385517727536476,61.036673726216605,1.1786817925914779,95.99184685502291,2.2038179458820513,81.75513610790604,5.726232406626801,91.2633053718988,5.334560965466907,0.8674563547295968,0.49751328890718066,23.66209395479526,9.13115628149474
2000-03-03,9.139931604594008,47.78017614771615,823.5792432088026,0.3535921910119315,24.27398152789288,76.2546398423609,69.84684378806413,62,0,1,0,84.50885607389185,0.0,74.37662474100408,0.0,112.60501338266636,15.426725621174358,52.76753143986591,1.585892104154647,86.7311558214586,1.305704514942001,81.39889644418106,6.265806656658184,89.85846350461779,5.639225352286707,0.8758917051442429,0.48250774176121847,28.30610429846642,-36.7286799261757
2000-03-04,0.0,87.05197249383494,841.2145710970836,0.3608867094629233,26.965206541034114,65.13767886937012,76.54625472038491,63,0,0,0,47.78017614771615,9.139931604594008,75.37769979239711,0.0,140.6781752316209,0.0,66.62861393866233,0.0,79.0702697160606,1.305704514942001,82.85770776955052,6.265806656658184,89.53399373729512,4.964586508513869,0.8840675099433636,0.4673592171580022,15.7396052046615,39.27179634611879
2000-03-05,0.0,21.218242656906064,810.203909782617,0.3900405318565067,24.95409467195568,66.36029901644838,58.153339304183966,64,0,1,1,87.05197249383494,0.0,84.50885607389185,0.0,88.09336620904821,0.0,39.28612978971041,23.112293208404704,69.51668063718314,1.305704514942001,81.56714440292164,4.614928570343563,87.18028607489026,4.187720732237997,0.8919813464595485,0.45207220393230435,26.18190961493167,-65.83372983692888
2000-03-06,1.3459880622526894,85.6857949471624,844.8029059458489,0.33502327332284465,27.950539456903623,60.865073917222944,79.95656675420547,65,0,0,1,21.218242656906064,0.0,47.78017614771615,9.139931604594008,96.30319255453188,0.0,94.65316455102372,7.071252057203306,67.99990955041609,1.4979885238352426,80.92661800264582,4.205981142132805,86.36556783868294,3.917423727926016,0.8996308696522433,0.43665123195606403,24.633220190324465,64.46755229025635
2000-03-07,0.0,65.81785744462418,833.5192303940621,0.3186694297461412,26.263557197548163,69.35474150356171,72.76784635757086,66,0,1,0,85.6857949471624,1.3459880622526894,87.05197249383494,0.0,74.37662474100408,0.0,34.20407537981751,17.541902615321444,66.77722850807609,1.4979885238352426,83.18474529298916,2.9529880981812724,83.80489064613529,3.917423727926016,0.9070138128026359,0.4211008707960896,24.475863736619818,-19.867937502538226
2000-03-08,8.114881339887555,88.42159938987331,846.5069814277315,0.4098728359810452,28.28886217183429,62.89128117859626,77.29275146082749,67,0,0,0,65.81785744462418,0.0,21.218242656906064,0.0,75.37769979239711,0.0,133.71698631212263,13.09063631376311,68.64064273628699,2.6572572866763218,79.9493605128285,2.597577028618733,82.8366930119763,4.187919772588935,0.9141279881853337,0.40542572835999735,25.705420733043038,22.603741945249126
2000-03-09,0.0,79.76637902962013,840.5666973562371,0.3741783330889703,29.95595838224524,57.567169692305065,76.4254924334173,68,0,1,0,88.42159938987331,8.114881339887555,85.6857949471624,1.3459880622526894,84.50885607389185,0.0,51.37247611432156,2.3385517727536476,67.96314601567674,2.6572572866763218,81.97749643534983,2.4305376162791865,81.14149226092624,4.01562690891034,0.9209712877166346,0.38963044953078796,25.276407746066756,-8.655220360253182
2000-03-10,29.906063465417176,48.05320266646736,821.4299494538958,0.4889579719554364,31.05655132431656,52.29300298575571,70.7167031828797,69,0,1,0,79.76637902962013,0.0,65.81785744462418,0.0,47.78017614771615,9.139931604594008,112.60501338266636,15.426725621174358,68.00214980406977,5.623847552508203,77.36665281276419,3.464776033725102,79.00642549929235,4.995852038096684,0.9275416835791966,0.37371971479046906,25.24025770365568,-31.71317636315277
2000-03-11,7.116273155857952,76.98935556300789,833.4529837683584,0.3393656576879243,22.906248731813168,81.41035147106997,66.70159288301397,70,0,1,0,48.05320266646736,29.906063465417176,88.42159938987331,8.114881339887555,87.05197249383494,0.0,140.6781752316209,0.0,66.56463309966591,6.640458003345053,72.81745140786326,3.973081259143527,76.84227014508163,5.233061143291949,0.9338372288229252,0.35769823883312546,24.24126164413209,28.936152896540534
2000-03-12,0.0,80.63497457802387,840.6151048123712,0.3144251314116591,26.378185042067674,72.05442739285502,80.31210994745943,71,0,1,0,76.98935556300789,7.116273155857952,79.76637902962013,0.0,21.218242656906064,0.0,88.09336620904821,0.0,75.05273765982558,6.640458003345053,72.28470914850438,3.973081259143527,77.23256898555513,5.194289047438065,0.9398560579418954,0.3415707691678556,13.923460696228771,3.6456190150159813
2000-03-13,0.0,150.12627768832024,874.6352859114578,0.3541429394304997,27.524406273317414,66.11339425842546,85.79303366358444,72,0,0,1,80.63497457802387,0.0,48.05320266646736,29.906063465417176,85.6857949471624,1.3459880622526894,96.30319255453188,0.0,84.25852090856243,6.448173994451812,76.12921522948925,3.973081259143527,79.43004230971495,5.194289047438065,0.9455963874271426,0.3253420847119801,31.86671705487219,69.49130311029637
2000-03-14,8.9682153921164,83.45340655806692,839.7728118002697,0.3901940933801908,29.134904247242645,54.65803088399353,76.00052032427025,73,0,0,1,150.12627768832024,0.0,76.98935556300789,7.116273155857952,65.81785744462418,0.0,74.37662474100408,0.0,86.77788506762568,7.729347621897012,76.7775567878509,4.613668072866127,81.00856470185354,5.00151873148588,0.9510565162951535,0.30901699437494745,30.84662516628853,-66.67287113025333
2000-03-15,5.3306681942735334,67.9528288856463,830.5751599435204,0.36510665170814194,24.99684997703994,64.7191414824276,80.0200903804557,74,0,1,0,83.45340655806692,8.9682153921164,80.63497457802387,0.0,88.42159938987331,8.114881339887555,75.37769979239711,0.0,83.85377499559324,7.331602886809294,76.24720886594011,4.994430086742808,80.2278071117144,5.179207671294998,0.9562348265919056,0.29260033563334836,31.62518434830333,-15.500577672420619
2000-03-16,6.02835651221948,91.83862615276323,844.4498266494362,0.37922265327123666,26.41630005188691,63.0314010094813,87.26496819190322,75,0,0,0,67.9528288856463,5.3306681942735334,150.12627768832024,0.0,79.76637902962013,0.0,84.50885607389185,0.0,85.57838172747083,8.192796674269221,76.77076387157378,5.425026980472771,81.08485700715703,5.243210440399517,0.9611297838723007,0.27609697309746883,31.694228901455283,23.885797267116928
2000-03-17,7.458193809469524,90.3490750285138,844.7855545445274,0.34194780637323363,28.723716083480962,68.59713548944073,69.56734281257081,76,0,0,0,91.83862615276323,6.02835651221948,83.45340655806692,8.9682153921164,48.05320266646736,29.906063465417176,47.78017614771615,9.139931604594008,91.6206492077632,4.985958151990984,79.81139950591648,5.304902852249593,79.02494494891494,5.491816900715167,0.9657399376548549,0.2595117970697999,27.037635346665425,-1.4895511242494308
2000-03-18,0.0,90.23560688296584,846.4495590888957,0.3479613754164083,28.71486145492807,60.26389520435256,78.1983455149664,77,0,0,0,90.3490750285138,7.458193809469524,67.9528288856463,5.3306681942735334,76.98935556300789,7.116273155857952,87.05197249383494,0.0,93.51297082490002,3.969347701154134,80.03880196228296,5.304902852249593,79.99824272080657,5.452527507628785,0.9700639218515071,0.2428497220959356,26.29632348079337,-0.11346814554795515
2000-03-19,0.0,137.54989398512387,869.1522091556978,0.36580925609396675,29.381947236400084,67.48636742843166,88.87454472285495,78,0,0,0,90.23560688296584,0.0,91.83862615276323,6.02835651221948,80.63497457802387,0.0,21.218242656906064,0.0,101.64367359734288,3.969347701154134,88.34820562858424,5.304902852249593,82.82432147231518,5.399664437490297,0.9741004551724205,0.22611568550828828,30.16518217168975,47.31428710215803
2000-03-20,0.0,69.6826274403532,838.0574482145221,0.34327064492487036,29.59520529961551,55.613392383216286,66.39887535711341,79,0,1,1,137.54989398512387,0.0,90.3490750285138,7.458193809469524,150.12627768832024,0.0,85.6857949471624,1.3459880622526894,90.15172356191904,3.969347701154134,87.20512223524072,5.2087608478029725,82.92612192237154,5.399664437490297,0.9778483415056568,0.20931464596304847,23.116085508426828,-67.86726654477067
2000-03-21,11.900678140921904,42.92535320678745,819.3914684913029,0.4060964888702763,29.46568006039735,55.30889146634334,72.59802746344832,80,0,1,0,69.6826274403532,0.0,90.23560688296584,0.0,83.45340655806692,8.9682153921164,65.81785744462418,0.0,84.36200165459339,4.388270950983491,85.56994336110952,6.058809286440251,83.04742936960743,5.02594393524087,0.9813064702716093,0.19245158197082998,29.31705107749925,-26.757274233565752
2000-03-22,3.8972842800110428,96.10616702753238,849.815201297881,0.3576132258185922,29.25590920721533,56.861989695133644,79.80254679257735,81,0,0,1,42.92535320678745,11.900678140921904,137.54989398512387,0.0,67.9528288856463,5.3306681942735334,88.42159938987331,8.114881339887555,88.38390710343424,4.183501820374564,86.11884104951376,5.75755235359193,83.09586278549106,4.920145009334461,0.9844738167520922,0.1755314904214282,28.61343305906648,53.18081382074493
2000-03-23,0.0,67.35429219537033,833.7717435839427,0.3333599580842277,29.059631794306675,57.36023421681346,74.44165641754904,82,0,1,0,96.10616702753238,3.8972842800110428,69.6826274403532,0.0,91.83862615276323,6.02835651221948,79.76637902962013,0.0,84.88614510952098,3.3223080329146386,85.2322634184959,5.757552353591929,84.20087001267615,4.33541492215708,0.9873494423939864,0.15855938510313478,29.600226787597684,-28.751874832162045
2000-03-24,0.0,104.82734568355234,853.8030110900133,0.3303605047087092,30.35665482124871,50.061780976915244,76.3777045450008,83,0,0,0,67.35429219537033,0.0,42.92535320678745,11.900678140921904,90.3490750285138,7.458193809469524,48.05320266646736,29.906063465417176,86.9544694888122,2.2568517744189927,89.28755934828769,3.6214049632049883,83.2378819917238,3.899060378364976,0.989932495087353,0.141540295217043,30.53659736592422,37.473053488182
2000-03-25,0.0,76.09404717720761,837.1739938620727,0.3410902058988588,24.626859020851995,65.37518159661063,77.28324265234826,84,0,1,0,104.82734568355234,0.0,96.10616702753238,3.8972842800110428,90.23560688296584,0.0,76.98935556300789,7.116273155857952,84.9342466737039,2.2568517744189927,89.22360874930196,3.113099737786563,84.06193436048669,3.821108652606521,0.9922222094179323,0.12447926388678915,30.750383414302654,-28.733298506344724
2000-03-26,0.0,77.3316819607315,840.809201728147,0.30230896226822007,32.27192313372279,50.69091373473596,79.65745617409598,85,0,1,0,76.09404717720761,0.0,67.35429219537033,0.0,137.54989398512387,0.0,80.63497457802387,0.0,76.33164495593356,2.2568517744189927,88.98765927663821,3.113099737786563,82.88615664642218,3.306884465234042,0.994217906893952,0.10738134666416309,20.186116659612136,1.2376347835238874
2000-03-27,7.083286074768699,115.07216125746069,858.1265301454208,0.3895604464316283,24.851396917900875,75.72031283428419,83.6509216701218,86,0,0,0,77.3316819607315,0.0,104.82734568355234,0.0,69.6826274403532,0.0,150.12627768832024,0.0,82.81586407266319,3.2687497851002356,86.4837938172911,3.6190487431271845,82.03262284728349,3.5429940010596654,0.995918996147179,0.09025161003104117,24.519306411081047,37.74047929672919
2000-03-28,4.858102222257706,99.73750592661013,848.5098629934696,0.40008489733819075,27.17847245198103,75.68948914738891,77.37782168050676,87,0,0,0,115.07216125746069,7.083286074768699,76.09404717720761,0.0,42.92535320678745,11.900678140921904,83.45340655806692,8.9682153921164,90.9318858897807,2.2626675110053496,87.64694377218704,3.325469230994421,82.42076083786891,3.7049307418015887,0.9973249731081555,0.07309512989807777,17.517509127651298,-15.334655330850566
2000-03-29,14.319639722048475,101.55259235192133,850.7522481181343,0.38136928586184904,28.9590171155058,55.954384120027484,78.13017188015245,88,0,0,0,99.73750592661013,4.858102222257706,77.3316819607315,0.0,96.10616702753238,3.8972842800110428,67.9528288856463,5.3306681942735334,91.7099466504077,3.7515754312964114,90.04692687692099,3.9675386258354877,82.59574083111521,4.182252065869871,0.9984354211555643,0.055916990100603484,17.902361701071495,1.8150864253112076
2000-03-30,2.100683746066527,74.32444746634908,836.6831120153004,0.3113377846476432,30.83279222671559,50.73834588553286,75.96686802889964,89,0,1,0,101.55259235192133,14.319639722048475,115.07216125746069,7.083286074768699,67.35429219537033,0.0,91.83862615276323,6.02835651221948,92.70568311769037,4.0516731093059155,88.79591411360569,3.6869905711102775,82.59400158862672,4.252274857405422,0.9992500112396835,0.03872228089217446,16.45744293126838,-27.22814488557225
2000-03-31,0.0,74.71488395390168,838.3357986782265,0.3986775597385558,23.571323279042886,70.42988369061625,75.18696368268348,90,0,1,0,74.32444746634908,2.100683746066527,99.73750592661013,4.858102222257706,104.82734568355234,0.0,90.3490750285138,7.458193809469524,88.40390287059743,4.0516731093059155,87.67918617970481,3.154262441862454,82.57190772734354,4.252274857405422,0.9997685019798909,0.021516097436222254,16.694717353836534,0.3904364875525914
2000-04-01,7.245754381619879,65.28124425084806,830.2810686266749,0.34959860669316717,29.57913989532819,61.89121746088327,77.58035944576659,91,0,1,0,74.71488395390168,0.0,101.55259235192133,14.319639722048475,76.09404717720761,0.0,90.23560688296584,0.0,86.85921673826034,5.086780878108755,85.89673170598212,3.6718163262638734,81.93098733324207,4.493800003459418,0.9999907397361901,0.004303538296244289,18.433230558189795,-9.433639703053615
2000-04-02,8.83386594009774,76.01771252092537,837.9501528562313,0.34098213625578405,31.292929182111376,55.196149727647196,72.80225106656425,92,0,1,0,65.28124425084806,7.245754381619879,74.32444746634908,2.100683746066527,77.3316819607315,0.0,137.54989398512387,0.0,86.67150681828805,6.348761726694145,81.5015758871108,4.302806750556569,82.87223854568238,4.483597814642876,0.9999166586547379,-0.01291029607500882,18.552724788771464,10.73646827007731
